primer_species,well_dir,ds_rate,tcrb_amp_factor,tcrg_amp_factor
V11,1_0125_0X_0p5X__JS021,70,0.88896,1.27967
V11,1_0125_0X_0p7X__WD293,70,0.89586,0.83507
V11,1_0125_0X_0p7X__WD301,70,0.91943,1.00899
V11,1_0125_0X_0p7X__WD309,70,0.87465,1.054
V11,1_0125_1X_0p5X__JS006,70,0.86646,1.14878
V11,1_0125_1X_0p5X__JS014,70,0.88635,1.04256
V11,1_0125_1X_0p5X__JS022,70,0.93537,1.02654
V11,1_0125_1X_0p7X__WD294,70,0.85812,0.94761
V11,1_0125_1X_0p7X__WD302,70,0.89888,0.95005
V11,1_0125_1X_0p7X__WD310,70,0.8063,1.07117
V11,1_0125_2X_0p5X__JS007,70,0.96379,1.05119
V11,1_0125_2X_0p5X__JS015,70,0.93536,0.95394
V11,1_0125_2X_0p5X__JS023,70,0.9326,1.07168
V11,1_0125_2X_0p7X__WD295,70,0.77058,1.02916
V11,1_0125_2X_0p7X__WD303,70,0.7822,1.03601
V11,1_0125_2X_0p7X__WD311,70,0.91095,0.94414
V11,1_0125_3X_0p5X__JS008,70,0.93194,1.15165
V11,1_0125_3X_0p5X__JS016,70,0.92801,0.88688
V11,1_0125_3X_0p5X__JS024,70,0.89833,0.87802
V11,1_0125_3X_0p7X__WD296,70,0.99657,0.98338
V11,1_0125_3X_0p7X__WD304,70,0.94181,0.90935
V11,1_0125_3X_0p7X__WD312,70,0.86718,1.03473
V11,1_0250_0X_0p5X__JS049,70,0.85263,1.13398
V11,1_0250_0X_0p5X__JS057,70,0.97513,1.045
V11,1_0250_0X_0p5X__JS065,70,0.94998,1.00017
V11,1_0250_0X_0p7X__WD337,70,0.90001,1.12494
V11,1_0250_0X_0p7X__WD345,70,0.90095,0.90595
V11,1_0250_0X_0p7X__WD353,70,0.85339,0.95634
V11,1_0250_1X_0p5X__JS050,70,0.97116,0.92761
V11,1_0250_1X_0p5X__JS058,70,0.93904,1.0015
V11,1_0250_1X_0p5X__JS066,70,0.90023,0.98377
V11,1_0250_1X_0p7X__WD338,70,0.84748,1.10658
V11,1_0250_1X_0p7X__WD346,70,0.9152,1.12314
V11,1_0250_1X_0p7X__WD354,70,0.87319,0.96289
V11,1_0250_2X_0p5X__JS051,70,0.91826,1.09421
V11,1_0250_2X_0p5X__JS059,70,0.92929,0.94716
V11,1_0250_2X_0p5X__JS067,70,0.9626,1.02196
V11,1_0250_2X_0p7X__WD339,70,0.90538,1.00409
V11,1_0250_2X_0p7X__WD347,70,0.85929,0.96436
V11,1_0250_2X_0p7X__WD355,70,0.9072,0.91689
V11,1_0250_3X_0p5X__JS052,70,0.94683,1.051
V11,1_0250_3X_0p5X__JS060,70,0.94128,1.09346
V11,1_0250_3X_0p5X__JS068,70,0.94774,1.04088
V11,1_0250_3X_0p7X__WD340,70,0.85751,0.92701
V11,1_0250_3X_0p7X__WD348,70,0.85117,0.91502
V11,1_0250_3X_0p7X__WD356,70,0.90257,1.00859
V11,1_0500_0X_0p5X__JS025,70,0.87803,1.04358
V11,1_0500_0X_0p5X__JS033,70,0.89546,1.02211
V11,1_0500_0X_0p5X__JS041,70,0.87581,0.89854
V11,1_0500_0X_0p7X__WD313,70,0.922,1.13972
V11,1_0500_0X_0p7X__WD321,70,0.89626,1.01457
V11,1_0500_0X_0p7X__WD329,70,1.01415,0.98895
V11,1_0500_1X_0p5X__JS026,70,0.94424,0.87656
V11,1_0500_1X_0p5X__JS034,70,0.98825,1.08357
V11,1_0500_1X_0p5X__JS042,70,0.96947,0.97237
V11,1_0500_1X_0p7X__WD314,70,0.94361,1.06052
V11,1_0500_1X_0p7X__WD322,70,0.79324,0.96473
V11,1_0500_1X_0p7X__WD330,70,0.86998,0.88906
V11,1_0500_2X_0p5X__JS027,70,0.92077,1.14926
V11,1_0500_2X_0p5X__JS035,70,0.85273,1.24607
V11,1_0500_2X_0p5X__JS043,70,0.85578,1.22936
V11,1_0500_2X_0p7X__WD315,70,0.81969,1.07705
V11,1_0500_2X_0p7X__WD323,70,0.79611,0.95924
V11,1_0500_2X_0p7X__WD331,70,0.88819,1.1681
V11,1_0500_3X_0p5X__JS028,70,0.9635,1.07416
V11,1_0500_3X_0p5X__JS036,70,0.84621,0.92616
V11,1_0500_3X_0p5X__JS044,70,0.9451,1.06065
V11,1_0500_3X_0p7X__WD316,70,0.8496,1.10531
V11,1_0500_3X_0p7X__WD324,70,0.94275,1.20817
V11,1_0500_3X_0p7X__WD332,70,0.8863,1.04285
V11,1_2000_0X_0p5X__JS001,70,0.91213,1.05315
V11,1_2000_0X_0p5X__JS009,70,0.91445,1.0154
V11,1_2000_0X_0p5X__JS017,70,0.93525,1.14185
V11,1_2000_0X_0p7X__WD289,70,0.89635,1.25803
V11,1_2000_0X_0p7X__WD297,70,0.86325,1.04726
V11,1_2000_0X_0p7X__WD305,70,0.82713,1.03312
V11,1_2000_1X_0p5X__JS002,70,0.92382,0.971
V11,1_2000_1X_0p5X__JS010,70,0.91766,1.02978
V11,1_2000_1X_0p5X__JS018,70,0.89688,1.13628
V11,1_2000_1X_0p7X__WD290,70,0.78558,1.01975
V11,1_2000_1X_0p7X__WD298,70,0.86864,1.02616
V11,1_2000_1X_0p7X__WD306,70,0.87393,1.18427
V11,1_2000_2X_0p5X__JS003,70,0.99552,1.09007
V11,1_2000_2X_0p5X__JS011,70,0.97594,1.00287
V11,1_2000_2X_0p5X__JS019,70,0.91133,1.11977
V11,1_2000_2X_0p7X__WD291,70,0.85498,0.87182
V11,1_2000_2X_0p7X__WD299,70,0.85122,1.02685
V11,1_2000_2X_0p7X__WD307,70,0.78604,1.07841
V11,1_2000_3X_0p5X__JS004,70,0.90953,1.12756
V11,1_2000_3X_0p5X__JS012,70,0.90733,1.04664
V11,1_2000_3X_0p5X__JS020,70,0.87292,1.02038
V11,1_2000_3X_0p7X__WD292,70,0.78737,1.0866
V11,1_2000_3X_0p7X__WD300,70,0.90511,1.10686
V11,1_2000_3X_0p7X__WD308,70,0.80824,1.09144
V11-01,1_0063_0X_0p5X__JS029,70,0.85272,1.06738
V11-01,1_0063_0X_0p5X__JS037,70,0.85736,1.01917
V11-01,1_0063_0X_0p5X__JS045,70,0.85181,1.03384
V11-01,1_0063_0X_0p7X__WD317,70,0.72026,1.04989
V11-01,1_0063_0X_0p7X__WD325,70,0.78789,1.07928
V11-01,1_0063_0X_0p7X__WD333,70,0.77165,1.13869
V11-01,1_0063_1X_0p5X__JS030,70,0.71978,1.19431
V11-01,1_0063_1X_0p5X__JS038,70,0.86704,1.02974
V11-01,1_0063_1X_0p5X__JS046,70,0.75983,1.21882
V11-01,1_0063_1X_0p7X__WD318,70,0.77455,1.0569
V11-01,1_0063_1X_0p7X__WD326,70,0.82239,1.06717
V11-01,1_0063_1X_0p7X__WD334,70,0.82963,1.10677
V11-01,1_0063_2X_0p5X__JS031,70,0.85201,0.99234
V11-01,1_0063_2X_0p5X__JS039,70,0.74727,1.002
V11-01,1_0063_2X_0p5X__JS047,70,0.80572,1.00653
V11-01,1_0063_2X_0p7X__WD319,70,0.97191,0.98035
V11-01,1_0063_2X_0p7X__WD327,70,0.734,1.16045
V11-01,1_0063_2X_0p7X__WD335,70,0.75201,1.01626
V11-01,1_0063_3X_0p5X__JS032,70,0.77039,1.0404
V11-01,1_0063_3X_0p5X__JS040,70,1.00536,1.04979
V11-01,1_0063_3X_0p5X__JS048,70,0.86761,1.04848
V11-01,1_0063_3X_0p7X__WD320,70,0.7941,1.02253
V11-01,1_0063_3X_0p7X__WD328,70,0.87549,0.96087
V11-01,1_0063_3X_0p7X__WD336,70,0.79367,0.92288
V11-01,1_0125_0X_0p5X__JS005,70,0.89228,0.99054
V11-01,1_0125_0X_0p5X__JS013,70,0.87235,0.959
V11-01,1_0125_0X_0p5X__JS021,70,0.78801,1.27967
V11-01,1_0125_0X_0p7X__WD293,70,0.86773,0.83507
V11-01,1_0125_0X_0p7X__WD301,70,0.85397,1.00899
V11-01,1_0125_0X_0p7X__WD309,70,0.80589,1.054
V11-01,1_0125_1X_0p5X__JS006,70,0.8292,1.14878
V11-01,1_0125_1X_0p5X__JS014,70,0.85574,1.04256
V11-01,1_0125_1X_0p5X__JS022,70,0.8363,1.02654
V11-01,1_0125_1X_0p7X__WD294,70,0.756,0.94761
V11-01,1_0125_1X_0p7X__WD302,70,0.89926,0.95005
V11-01,1_0125_1X_0p7X__WD310,70,0.76488,1.07117
V11-01,1_0125_2X_0p5X__JS007,70,0.84189,1.05119
V11-01,1_0125_2X_0p5X__JS015,70,0.86908,0.95394
V11-01,1_0125_2X_0p5X__JS023,70,0.80019,1.07168
V11-01,1_0125_2X_0p7X__WD295,70,0.61051,1.02916
V11-01,1_0125_2X_0p7X__WD303,70,0.74782,1.03601
V11-01,1_0125_2X_0p7X__WD311,70,1.00159,0.94414
V11-01,1_0125_3X_0p5X__JS008,70,0.84292,1.15165
V11-01,1_0125_3X_0p5X__JS016,70,0.92903,0.88688
V11-01,1_0125_3X_0p5X__JS024,70,0.78204,0.87802
V11-01,1_0125_3X_0p7X__WD296,70,1.00336,0.98338
V11-01,1_0125_3X_0p7X__WD304,70,0.8404,0.90935
V11-01,1_0125_3X_0p7X__WD312,70,0.74441,1.03473
V11-01,1_0250_0X_0p5X__JS049,70,0.742,1.13398
V11-01,1_0250_0X_0p5X__JS057,70,0.83829,1.045
V11-01,1_0250_0X_0p5X__JS065,70,0.91216,1.00017
V11-01,1_0250_0X_0p7X__WD337,70,0.721,1.12494
V11-01,1_0250_0X_0p7X__WD345,70,0.82578,0.90595
V11-01,1_0250_0X_0p7X__WD353,70,0.74057,0.95634
V11-01,1_0250_1X_0p5X__JS050,70,0.92077,0.92761
V11-01,1_0250_1X_0p5X__JS058,70,0.89077,1.0015
V11-01,1_0250_1X_0p5X__JS066,70,0.83204,0.98377
V11-01,1_0250_1X_0p7X__WD338,70,0.74972,1.10658
V11-01,1_0250_1X_0p7X__WD346,70,0.71593,1.12314
V11-01,1_0250_1X_0p7X__WD354,70,0.71403,0.96289
V11-01,1_0250_2X_0p5X__JS051,70,0.85633,1.09421
V11-01,1_0250_2X_0p5X__JS059,70,0.88393,0.94716
V11-01,1_0250_2X_0p5X__JS067,70,0.87121,1.02196
V11-01,1_0250_2X_0p7X__WD339,70,0.79191,1.00409
V11-01,1_0250_2X_0p7X__WD347,70,0.6922,0.96436
V11-01,1_0250_2X_0p7X__WD355,70,0.73214,0.91689
V11-01,1_0250_3X_0p5X__JS052,70,0.88246,1.051
V11-01,1_0250_3X_0p5X__JS060,70,0.8843,1.09346
V11-01,1_0250_3X_0p5X__JS068,70,0.72062,1.04088
V11-01,1_0250_3X_0p7X__WD340,70,0.72398,0.92701
V11-01,1_0250_3X_0p7X__WD348,70,0.79855,0.91502
V11-01,1_0250_3X_0p7X__WD356,70,0.87854,1.00859
V11-01,1_0500_0X_0p5X__JS025,70,0.9298,1.04358
V11-01,1_0500_0X_0p5X__JS033,70,0.83387,1.02211
V11-01,1_0500_0X_0p5X__JS041,70,0.82419,0.89854
V11-01,1_0500_0X_0p7X__WD313,70,0.73307,1.13972
V11-01,1_0500_0X_0p7X__WD321,70,0.82521,1.01457
V11-01,1_0500_0X_0p7X__WD329,70,0.94198,0.98895
V11-01,1_0500_1X_0p5X__JS026,70,0.93846,0.87656
V11-01,1_0500_1X_0p5X__JS034,70,0.81853,1.08357
V11-01,1_0500_1X_0p5X__JS042,70,0.89729,0.97237
V11-01,1_0500_1X_0p7X__WD314,70,0.72011,1.06052
V11-01,1_0500_1X_0p7X__WD322,70,0.68039,0.96473
V11-01,1_0500_1X_0p7X__WD330,70,0.84066,0.88906
V11-01,1_0500_2X_0p5X__JS027,70,0.97523,1.14926
V11-01,1_0500_2X_0p5X__JS035,70,0.71497,1.24607
V11-01,1_0500_2X_0p5X__JS043,70,0.6991,1.22936
V11-01,1_0500_2X_0p7X__WD315,70,0.74774,1.07705
V11-01,1_0500_2X_0p7X__WD323,70,0.77362,0.95924
V11-01,1_0500_2X_0p7X__WD331,70,0.90735,1.1681
V11-01,1_0500_3X_0p5X__JS028,70,0.87785,1.07416
V11-01,1_0500_3X_0p5X__JS036,70,0.71785,0.92616
V11-01,1_0500_3X_0p5X__JS044,70,0.79309,1.06065
V11-01,1_0500_3X_0p7X__WD316,70,0.6843,1.10531
V11-01,1_0500_3X_0p7X__WD324,70,0.83199,1.20817
V11-01,1_0500_3X_0p7X__WD332,70,0.80389,1.04285
V11-01,1_2000_0X_0p5X__JS001,70,0.82835,1.05315
V11-01,1_2000_0X_0p5X__JS009,70,0.72257,1.0154
V11-01,1_2000_0X_0p5X__JS017,70,0.80978,1.14185
V11-01,1_2000_0X_0p7X__WD289,70,0.84304,1.25803
V11-01,1_2000_0X_0p7X__WD297,70,0.75951,1.04726
V11-01,1_2000_0X_0p7X__WD305,70,0.70171,1.03312
V11-01,1_2000_1X_0p5X__JS002,70,0.84119,0.971
V11-01,1_2000_1X_0p5X__JS010,70,0.7902,1.02978
V11-01,1_2000_1X_0p5X__JS018,70,0.76164,1.13628
V11-01,1_2000_1X_0p7X__WD290,70,0.65491,1.01975
V11-01,1_2000_1X_0p7X__WD298,70,0.70075,1.02616
V11-01,1_2000_1X_0p7X__WD306,70,0.72654,1.18427
V11-01,1_2000_2X_0p5X__JS003,70,0.874,1.09007
V11-01,1_2000_2X_0p5X__JS011,70,0.7947,1.00287
V11-01,1_2000_2X_0p5X__JS019,70,0.76999,1.11977
V11-01,1_2000_2X_0p7X__WD291,70,0.76984,0.87182
V11-01,1_2000_2X_0p7X__WD299,70,0.71666,1.02685
V11-01,1_2000_2X_0p7X__WD307,70,0.65433,1.07841
V11-01,1_2000_3X_0p5X__JS004,70,0.82559,1.12756
V11-01,1_2000_3X_0p5X__JS012,70,0.83111,1.04664
V11-01,1_2000_3X_0p5X__JS020,70,0.80957,1.02038
V11-01,1_2000_3X_0p7X__WD292,70,0.74859,1.0866
V11-01,1_2000_3X_0p7X__WD300,70,0.68996,1.10686
V11-01,1_2000_3X_0p7X__WD308,70,0.60363,1.09144
VA,1_0063_0X_0p5X__JS029,70,0.9131,0.85463
VA,1_0063_0X_0p5X__JS037,70,1.02708,0.92682
VA,1_0063_0X_0p5X__JS045,70,1.0733,0.6318
VA,1_0063_0X_0p7X__WD317,70,1.01721,0.76152
VA,1_0063_0X_0p7X__WD325,70,0.96236,0.7919
VA,1_0063_0X_0p7X__WD333,70,1.01247,0.86727
VA,1_0063_1X_0p5X__JS030,70,1.01921,0.68602
VA,1_0063_1X_0p5X__JS038,70,1.00037,0.83728
VA,1_0063_1X_0p5X__JS046,70,0.95413,0.87654
VA,1_0063_1X_0p7X__WD318,70,0.95169,0.66865
VA,1_0063_1X_0p7X__WD326,70,0.98175,0.80869
VA,1_0063_1X_0p7X__WD334,70,0.83356,0.69425
VA,1_0063_2X_0p5X__JS031,70,0.95311,0.83124
VA,1_0063_2X_0p5X__JS039,70,1.14163,0.79
VA,1_0063_2X_0p5X__JS047,70,1.00262,0.72162
VA,1_0063_2X_0p7X__WD319,70,0.88077,0.68099
VA,1_0063_2X_0p7X__WD327,70,1.02937,0.75039
VA,1_0063_2X_0p7X__WD335,70,0.95954,0.7646
VA,1_0063_3X_0p5X__JS032,70,1.03814,0.76989
VA,1_0063_3X_0p5X__JS040,70,0.98467,0.78393
VA,1_0063_3X_0p5X__JS048,70,0.95951,0.92873
VA,1_0063_3X_0p7X__WD320,70,1.03017,0.72722
VA,1_0063_3X_0p7X__WD328,70,1.10759,0.68459
VA,1_0063_3X_0p7X__WD336,70,1.10141,0.80435
VA,1_0125_0X_0p5X__JS005,70,0.97041,0.84064
VA,1_0125_0X_0p5X__JS013,70,1.02405,0.79278
VA,1_0125_0X_0p5X__JS021,70,1.10962,0.92232
VA,1_0125_0X_0p7X__WD293,70,1.07241,0.67239
VA,1_0125_0X_0p7X__WD301,70,0.97046,0.69584
VA,1_0125_0X_0p7X__WD309,70,0.87129,0.8483
VA,1_0125_1X_0p5X__JS006,70,1.04445,0.72182
VA,1_0125_1X_0p5X__JS014,70,0.91076,0.86556
VA,1_0125_1X_0p5X__JS022,70,1.17272,0.91776
VA,1_0125_1X_0p7X__WD294,70,0.96196,0.9927
VA,1_0125_1X_0p7X__WD302,70,0.83444,0.87443
VA,1_0125_1X_0p7X__WD310,70,0.93686,0.74422
VA,1_0125_2X_0p5X__JS007,70,0.91892,0.82004
VA,1_0125_2X_0p5X__JS015,70,0.97834,0.81007
VA,1_0125_2X_0p5X__JS023,70,0.97892,0.61617
VA,1_0125_2X_0p7X__WD295,70,0.83542,1.10055
VA,1_0125_2X_0p7X__WD303,70,1.07874,0.75331
VA,1_0125_2X_0p7X__WD311,70,1.31708,0.93447
VA,1_0125_3X_0p5X__JS008,70,0.89834,0.68738
VA,1_0125_3X_0p5X__JS016,70,0.88552,0.87243
VA,1_0125_3X_0p5X__JS024,70,0.98854,0.79816
VA,1_0125_3X_0p7X__WD296,70,1.11048,0.75902
VA,1_0125_3X_0p7X__WD304,70,1.07504,0.75912
VA,1_0125_3X_0p7X__WD312,70,0.94902,0.75827
VA,1_0250_0X_0p5X__JS049,70,0.95449,0.64187
VA,1_0250_0X_0p5X__JS057,70,0.98585,0.74739
VA,1_0250_0X_0p5X__JS065,70,0.94538,0.73586
VA,1_0250_0X_0p7X__WD337,70,1.04988,0.73292
VA,1_0250_0X_0p7X__WD345,70,0.95726,0.88924
VA,1_0250_0X_0p7X__WD353,70,0.90514,0.85606
VA,1_0250_1X_0p5X__JS050,70,1.13213,0.63948
VA,1_0250_1X_0p5X__JS058,70,0.96005,0.65561
VA,1_0250_1X_0p5X__JS066,70,1.09432,0.77692
VA,1_0250_1X_0p7X__WD338,70,0.9069,0.71108
VA,1_0250_1X_0p7X__WD346,70,0.94615,0.75043
VA,1_0250_1X_0p7X__WD354,70,0.98551,0.84978
VA,1_0250_2X_0p5X__JS051,70,1.03698,0.72328
VA,1_0250_2X_0p5X__JS059,70,1.09783,0.69892
VA,1_0250_2X_0p5X__JS067,70,1.05212,0.79994
VA,1_0250_2X_0p7X__WD339,70,0.95611,0.81397
VA,1_0250_2X_0p7X__WD347,70,0.9418,0.77639
VA,1_0250_2X_0p7X__WD355,70,0.99513,0.7368
VA,1_0250_3X_0p5X__JS052,70,1.03534,0.89624
VA,1_0250_3X_0p5X__JS060,70,0.89876,0.94079
VA,1_0250_3X_0p5X__JS068,70,0.97732,0.71889
VA,1_0250_3X_0p7X__WD340,70,1.02298,0.80691
VA,1_0250_3X_0p7X__WD348,70,1.08975,0.73022
VA,1_0250_3X_0p7X__WD356,70,0.93912,0.62433
VA,1_0500_0X_0p5X__JS025,70,1.05356,0.78158
VA,1_0500_0X_0p5X__JS033,70,0.92994,0.66499
VA,1_0500_0X_0p5X__JS041,70,0.9918,0.78151
VA,1_0500_0X_0p7X__WD313,70,1.10358,0.73982
VA,1_0500_0X_0p7X__WD321,70,0.96522,0.84023
VA,1_0500_0X_0p7X__WD329,70,1.05088,0.6649
VA,1_0500_1X_0p5X__JS026,70,1.17489,0.81223
VA,1_0500_1X_0p5X__JS034,70,0.89541,0.82359
VA,1_0500_1X_0p5X__JS042,70,1.11216,0.6978
VA,1_0500_1X_0p7X__WD314,70,0.8234,0.73517
VA,1_0500_1X_0p7X__WD322,70,0.93671,0.71322
VA,1_0500_1X_0p7X__WD330,70,0.989,0.86453
VA,1_0500_2X_0p5X__JS027,70,1.02831,0.82463
VA,1_0500_2X_0p5X__JS035,70,0.77675,0.7363
VA,1_0500_2X_0p5X__JS043,70,0.96076,0.76916
VA,1_0500_2X_0p7X__WD315,70,0.9979,0.88261
VA,1_0500_2X_0p7X__WD323,70,0.85677,0.77391
VA,1_0500_2X_0p7X__WD331,70,0.93508,0.90798
VA,1_0500_3X_0p5X__JS028,70,0.9382,0.70032
VA,1_0500_3X_0p5X__JS036,70,1.0183,0.7426
VA,1_0500_3X_0p5X__JS044,70,1.06338,0.80402
VA,1_0500_3X_0p7X__WD316,70,1.12959,1.00504
VA,1_0500_3X_0p7X__WD324,70,0.87773,0.87068
VA,1_0500_3X_0p7X__WD332,70,1.0717,0.87574
VA,1_2000_0X_0p5X__JS001,70,1.0675,0.70484
VA,1_2000_0X_0p5X__JS009,70,1.02948,0.75673
VA,1_2000_0X_0p5X__JS017,70,0.90083,0.65635
VA,1_2000_0X_0p7X__WD289,70,1.04411,0.67954
VA,1_2000_0X_0p7X__WD297,70,1.09611,0.74728
VA,1_2000_0X_0p7X__WD305,70,1.01563,0.69841
VA,1_2000_1X_0p5X__JS002,70,0.96076,0.67725
VA,1_2000_1X_0p5X__JS010,70,1.01364,0.82075
VA,1_2000_1X_0p5X__JS018,70,1.21468,0.75589
VA,1_2000_1X_0p7X__WD290,70,0.94483,0.69707
VA,1_2000_1X_0p7X__WD298,70,1.05611,0.77284
VA,1_2000_1X_0p7X__WD306,70,0.98942,0.93903
VA,1_2000_2X_0p5X__JS003,70,1.0512,0.57392
VA,1_2000_2X_0p5X__JS011,70,0.98959,0.70862
VA,1_2000_2X_0p5X__JS019,70,1.16343,0.62769
VA,1_2000_2X_0p7X__WD291,70,0.84555,0.88982
VA,1_2000_2X_0p7X__WD299,70,1.0276,0.75698
VA,1_2000_2X_0p7X__WD307,70,0.92468,0.708
VA,1_2000_3X_0p5X__JS004,70,0.97779,0.73261
VA,1_2000_3X_0p5X__JS012,70,0.98454,1.00393
VA,1_2000_3X_0p5X__JS020,70,1.0756,0.7929
VA,1_2000_3X_0p7X__WD292,70,1.14037,0.706
VA,1_2000_3X_0p7X__WD300,70,0.95291,0.9326
VA,1_2000_3X_0p7X__WD308,70,1.00305,0.65529
VA-01,1_0063_0X_0p5X__JS029,70,0.9131,0.85463
VA-01,1_0063_0X_0p5X__JS037,70,1.02708,0.92682
VA-01,1_0063_0X_0p5X__JS045,70,1.0733,0.6318
VA-01,1_0063_0X_0p7X__WD317,70,1.01721,0.76152
VA-01,1_0063_0X_0p7X__WD325,70,0.96236,0.7919
VA-01,1_0063_0X_0p7X__WD333,70,1.01247,0.86727
VA-01,1_0063_1X_0p5X__JS030,70,1.01921,0.68602
VA-01,1_0063_1X_0p5X__JS038,70,1.00037,0.83728
VA-01,1_0063_1X_0p5X__JS046,70,0.95413,0.87654
VA-01,1_0063_1X_0p7X__WD318,70,0.95169,0.66865
VA-01,1_0063_1X_0p7X__WD326,70,0.98175,0.80869
VA-01,1_0063_1X_0p7X__WD334,70,0.83356,0.69425
VA-01,1_0063_2X_0p5X__JS031,70,0.95311,0.83124
VA-01,1_0063_2X_0p5X__JS039,70,1.14163,0.79
VA-01,1_0063_2X_0p5X__JS047,70,1.00262,0.72162
VA-01,1_0063_2X_0p7X__WD319,70,0.88077,0.68099
VA-01,1_0063_2X_0p7X__WD327,70,1.02937,0.75039
VA-01,1_0063_2X_0p7X__WD335,70,0.95954,0.7646
VA-01,1_0063_3X_0p5X__JS032,70,1.03814,0.76989
VA-01,1_0063_3X_0p5X__JS040,70,0.98467,0.78393
VA-01,1_0063_3X_0p5X__JS048,70,0.95951,0.92873
VA-01,1_0063_3X_0p7X__WD320,70,1.03017,0.72722
VA-01,1_0063_3X_0p7X__WD328,70,1.10759,0.68459
VA-01,1_0063_3X_0p7X__WD336,70,1.10141,0.80435
VA-01,1_0125_0X_0p5X__JS005,70,0.97041,0.84064
VA-01,1_0125_0X_0p5X__JS013,70,1.02405,0.79278
VA-01,1_0125_0X_0p5X__JS021,70,1.10962,0.92232
VA-01,1_0125_0X_0p7X__WD293,70,1.07241,0.67239
VA-01,1_0125_0X_0p7X__WD301,70,0.97046,0.69584
VA-01,1_0125_0X_0p7X__WD309,70,0.87129,0.8483
VA-01,1_0125_1X_0p5X__JS006,70,1.04445,0.72182
VA-01,1_0125_1X_0p5X__JS014,70,0.91076,0.86556
VA-01,1_0125_1X_0p5X__JS022,70,1.17272,0.91776
VA-01,1_0125_1X_0p7X__WD294,70,0.96196,0.9927
VA-01,1_0125_1X_0p7X__WD302,70,0.83444,0.87443
VA-01,1_0125_1X_0p7X__WD310,70,0.93686,0.74422
VA-01,1_0125_2X_0p5X__JS007,70,0.91892,0.82004
VA-01,1_0125_2X_0p5X__JS015,70,0.97834,0.81007
VA-01,1_0125_2X_0p5X__JS023,70,0.97892,0.61617
VA-01,1_0125_2X_0p7X__WD295,70,0.83542,1.10055
VA-01,1_0125_2X_0p7X__WD303,70,1.07874,0.75331
VA-01,1_0125_2X_0p7X__WD311,70,1.31708,0.93447
VA-01,1_0125_3X_0p5X__JS008,70,0.89834,0.68738
VA-01,1_0125_3X_0p5X__JS016,70,0.88552,0.87243
VA-01,1_0125_3X_0p5X__JS024,70,0.98854,0.79816
VA-01,1_0125_3X_0p7X__WD296,70,1.11048,0.75902
VA-01,1_0125_3X_0p7X__WD304,70,1.07504,0.75912
VA-01,1_0125_3X_0p7X__WD312,70,0.94902,0.75827
VA-01,1_0250_0X_0p5X__JS049,70,0.95449,0.64187
VA-01,1_0250_0X_0p5X__JS057,70,0.98585,0.74739
VA-01,1_0250_0X_0p5X__JS065,70,0.94538,0.73586
VA-01,1_0250_0X_0p7X__WD337,70,1.04988,0.73292
VA-01,1_0250_0X_0p7X__WD345,70,0.95726,0.88924
VA-01,1_0250_0X_0p7X__WD353,70,0.90514,0.85606
VA-01,1_0250_1X_0p5X__JS050,70,1.13213,0.63948
VA-01,1_0250_1X_0p5X__JS058,70,0.96005,0.65561
VA-01,1_0250_1X_0p5X__JS066,70,1.09432,0.77692
VA-01,1_0250_1X_0p7X__WD338,70,0.9069,0.71108
VA-01,1_0250_1X_0p7X__WD346,70,0.94615,0.75043
VA-01,1_0250_1X_0p7X__WD354,70,0.98551,0.84978
VA-01,1_0250_2X_0p5X__JS051,70,1.03698,0.72328
VA-01,1_0250_2X_0p5X__JS059,70,1.09783,0.69892
VA-01,1_0250_2X_0p5X__JS067,70,1.05212,0.79994
VA-01,1_0250_2X_0p7X__WD339,70,0.95611,0.81397
VA-01,1_0250_2X_0p7X__WD347,70,0.9418,0.77639
VA-01,1_0250_2X_0p7X__WD355,70,0.99513,0.7368
VA-01,1_0250_3X_0p5X__JS052,70,1.03534,0.89624
VA-01,1_0250_3X_0p5X__JS060,70,0.89876,0.94079
VA-01,1_0250_3X_0p5X__JS068,70,0.97732,0.71889
VA-01,1_0250_3X_0p7X__WD340,70,1.02298,0.80691
VA-01,1_0250_3X_0p7X__WD348,70,1.08975,0.73022
VA-01,1_0250_3X_0p7X__WD356,70,0.93912,0.62433
VA-01,1_0500_0X_0p5X__JS025,70,1.05356,0.78158
VA-01,1_0500_0X_0p5X__JS033,70,0.92994,0.66499
VA-01,1_0500_0X_0p5X__JS041,70,0.9918,0.78151
VA-01,1_0500_0X_0p7X__WD313,70,1.10358,0.73982
VA-01,1_0500_0X_0p7X__WD321,70,0.96522,0.84023
VA-01,1_0500_0X_0p7X__WD329,70,1.05088,0.6649
VA-01,1_0500_1X_0p5X__JS026,70,1.17489,0.81223
VA-01,1_0500_1X_0p5X__JS034,70,0.89541,0.82359
VA-01,1_0500_1X_0p5X__JS042,70,1.11216,0.6978
VA-01,1_0500_1X_0p7X__WD314,70,0.8234,0.73517
VA-01,1_0500_1X_0p7X__WD322,70,0.93671,0.71322
VA-01,1_0500_1X_0p7X__WD330,70,0.989,0.86453
VA-01,1_0500_2X_0p5X__JS027,70,1.02831,0.82463
VA-01,1_0500_2X_0p5X__JS035,70,0.77675,0.7363
VA-01,1_0500_2X_0p5X__JS043,70,0.96076,0.76916
VA-01,1_0500_2X_0p7X__WD315,70,0.9979,0.88261
VA-01,1_0500_2X_0p7X__WD323,70,0.85677,0.77391
